36160913cd6c1e75ba359243a12bd21ada0a27b3a38698aa392f381763356dc88a5c1, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,jeremy,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,gauker,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
18877d5a8fab8f28c7d859f6f17faf333ba9190f1d5b03be687445c1e9fd16ac98818, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Oscar,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Mayer,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
427563149a3f37c1d598907c22a4544c3331466146c9921157013de484a7264477c5c, 1,1/16/2025 9:32 AM,1/16/2025 9:37 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,X Æ A-Xii,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Musk,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
24214035f51affe5508d2b60fd1c6e3721b21dbb5ba731da462383d1e17395546ad21, 1,1/16/2025 9:30 AM,1/16/2025 9:32 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,Checked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,Checked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,True,Checked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,6,T/F,,Something can be both New and Improved,False,1,False,UnChecked,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Ankit,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Shrestha,0,1
3695793ec01832801f559e3208c045226d2a0d92adb972e9a466e9d6c831080044f7f, 1,1/16/2025 9:37 AM,1/16/2025 9:41 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,UnChecked,0,1
